"2010-05-26","SELL","2010-05-19","BOLLINGER"
"2010-05-26","SELL","2010-05-21","BOLLINGER"
"2010-05-27","SELL","2010-05-07","BOLLINGER"
"2010-05-27","SELL","2010-05-19","BOLLINGER"
"2010-05-27","SELL","2010-05-17","BOLLINGER"
"2010-05-27","SELL","2010-05-19","BOLLINGER"
"2010-05-27","SELL","2010-05-21","BOLLINGER"
"2010-05-27","SELL","2010-05-25","BOLLINGER"
"2010-05-28","SELL","2010-05-07","BOLLINGER"
"2010-05-28","SELL","2010-05-19","BOLLINGER"
"2010-05-28","SELL","2010-05-17","BOLLINGER"
"2010-05-28","SELL","2010-05-19","BOLLINGER"
"2010-05-28","SELL","2010-05-21","BOLLINGER"
"2010-05-28","SELL","2010-05-25","BOLLINGER"
"2010-05-31","SELL","2010-05-07","BOLLINGER"
"2010-05-31","SELL","2010-05-19","BOLLINGER"
"2010-05-31","SELL","2010-05-17","BOLLINGER"
"2010-05-31","SELL","2010-05-19","BOLLINGER"
"2010-05-31","SELL","2010-05-21","BOLLINGER"
"2010-05-31","SELL","2010-05-25","BOLLINGER"
"2010-06-01","SELL","2010-05-07","BOLLINGER"
"2010-06-01","SELL","2010-05-19","BOLLINGER"
"2010-06-01","SELL","2010-05-17","BOLLINGER"
"2010-06-01","SELL","2010-05-19","BOLLINGER"
"2010-06-01","SELL","2010-05-21","BOLLINGER"
"2010-06-01","SELL","2010-05-25","BOLLINGER"
"2010-06-02","SELL","2010-05-07","BOLLINGER"
"2010-06-02","SELL","2010-05-19","BOLLINGER"
"2010-06-02","SELL","2010-05-17","BOLLINGER"
"2010-06-02","SELL","2010-05-19","BOLLINGER"
"2010-06-02","SELL","2010-05-21","BOLLINGER"
"2010-06-02","SELL","2010-05-25","BOLLINGER"
"2010-06-03","SELL","2010-05-07","BOLLINGER"
"2010-06-03","SELL","2010-05-19","BOLLINGER"
"2010-06-03","SELL","2010-05-17","BOLLINGER"
"2010-06-03","SELL","2010-05-19","BOLLINGER"
"2010-06-03","SELL","2010-05-21","BOLLINGER"
"2010-06-03","SELL","2010-05-25","BOLLINGER"
"2010-06-04","SELL","2010-05-07","BOLLINGER"
"2010-06-04","SELL","2010-05-19","BOLLINGER"
"2010-06-04","SELL","2010-05-17","BOLLINGER"
"2010-06-04","SELL","2010-05-19","BOLLINGER"
"2010-06-04","SELL","2010-05-21","BOLLINGER"
"2010-06-04","SELL","2010-05-25","BOLLINGER"
"2010-06-07","SELL","2010-05-19","BOLLINGER"
"2010-06-07","SELL","2010-05-17","BOLLINGER"
"2010-06-07","SELL","2010-05-19","BOLLINGER"
"2010-06-07","SELL","2010-05-21","BOLLINGER"
"2010-06-07","SELL","2010-05-25","BOLLINGER"
"2010-06-08","SELL","2010-05-19","BOLLINGER"
"2010-06-08","SELL","2010-05-17","BOLLINGER"
"2010-06-08","SELL","2010-05-19","BOLLINGER"
"2010-06-08","SELL","2010-05-21","BOLLINGER"
"2010-06-08","SELL","2010-05-25","BOLLINGER"
"2010-06-08","BUY","2010-06-04","BOLLINGER"
"2010-06-09","SELL","2010-05-19","BOLLINGER"
"2010-06-09","SELL","2010-05-17","BOLLINGER"
"2010-06-09","SELL","2010-05-19","BOLLINGER"
"2010-06-09","SELL","2010-05-21","BOLLINGER"
"2010-06-09","SELL","2010-05-25","BOLLINGER"
"2010-06-09","BUY","2010-06-04","BOLLINGER"
"2010-06-10","SELL","2010-05-19","BOLLINGER"
"2010-06-10","SELL","2010-05-17","BOLLINGER"
"2010-06-10","SELL","2010-05-19","BOLLINGER"
"2010-06-10","SELL","2010-05-21","BOLLINGER"
"2010-06-10","SELL","2010-05-25","BOLLINGER"
"2010-06-10","BUY","2010-06-04","BOLLINGER"
"2010-06-11","SELL","2010-05-17","BOLLINGER"
"2010-06-11","SELL","2010-05-19","BOLLINGER"
"2010-06-11","SELL","2010-05-21","BOLLINGER"
"2010-06-11","SELL","2010-05-25","BOLLINGER"
"2010-06-11","BUY","2010-06-04","BOLLINGER"
"2010-06-14","SELL","2010-05-17","BOLLINGER"
"2010-06-14","SELL","2010-05-19","BOLLINGER"
"2010-06-14","SELL","2010-05-21","BOLLINGER"
"2010-06-14","SELL","2010-05-25","BOLLINGER"
"2010-06-14","BUY","2010-06-04","BOLLINGER"
"2010-06-15","SELL","2010-05-17","BOLLINGER"
"2010-06-15","SELL","2010-05-19","BOLLINGER"
"2010-06-15","SELL","2010-05-21","BOLLINGER"
"2010-06-15","SELL","2010-05-25","BOLLINGER"
"2010-06-15","BUY","2010-06-04","BOLLINGER"
"2010-06-16","SELL","2010-05-17","BOLLINGER"
"2010-06-16","SELL","2010-05-19","BOLLINGER"
"2010-06-16","SELL","2010-05-21","BOLLINGER"
"2010-06-16","SELL","2010-05-25","BOLLINGER"
"2010-06-16","BUY","2010-06-04","BOLLINGER"
"2010-06-17","BUY","2010-06-15","BOLLINGER"
"2010-06-17","SELL","2010-05-17","BOLLINGER"
"2010-06-17","SELL","2010-05-19","BOLLINGER"
"2010-06-17","SELL","2010-05-21","BOLLINGER"
"2010-06-17","SELL","2010-05-25","BOLLINGER"
"2010-06-17","BUY","2010-06-04","BOLLINGER"
"2010-06-17","BUY","2010-06-15","BOLLINGER"
"2010-06-18","SELL","2010-05-17","BOLLINGER"
"2010-06-18","SELL","2010-05-19","BOLLINGER"
"2010-06-18","SELL","2010-05-21","BOLLINGER"
"2010-06-18","SELL","2010-05-25","BOLLINGER"
"2010-06-18","BUY","2010-06-04","BOLLINGER"
"2010-06-18","BUY","2010-06-15","BOLLINGER"
"2010-06-21","SELL","2010-05-19","BOLLINGER"
"2010-06-21","SELL","2010-05-21","BOLLINGER"
"2010-06-21","SELL","2010-05-25","BOLLINGER"
"2010-06-21","BUY","2010-06-04","BOLLINGER"
"2010-06-21","BUY","2010-06-15","BOLLINGER"
"2010-06-21","BUY","2010-06-17","BOLLINGER"
"2010-06-22","SELL","2010-05-19","BOLLINGER"
"2010-06-22","SELL","2010-05-21","BOLLINGER"
"2010-06-22","SELL","2010-05-25","BOLLINGER"
"2010-06-22","BUY","2010-06-04","BOLLINGER"
"2010-06-22","BUY","2010-06-15","BOLLINGER"
"2010-06-22","BUY","2010-06-17","BOLLINGER"
"2010-06-23","SELL","2010-05-19","BOLLINGER"
"2010-06-23","SELL","2010-05-21","BOLLINGER"
"2010-06-23","SELL","2010-05-25","BOLLINGER"
"2010-06-23","BUY","2010-06-04","BOLLINGER"
"2010-06-23","BUY","2010-06-15","BOLLINGER"
"2010-06-23","BUY","2010-06-17","BOLLINGER"
"2010-06-23","BUY","2010-06-21","BOLLINGER"
"2010-06-24","SELL","2010-05-21","BOLLINGER"
"2010-06-24","SELL","2010-05-25","BOLLINGER"
"2010-06-24","BUY","2010-06-04","BOLLINGER"
"2010-06-24","BUY","2010-06-15","BOLLINGER"
"2010-06-24","BUY","2010-06-17","BOLLINGER"
"2010-06-24","BUY","2010-06-21","BOLLINGER"
"2010-06-25","SELL","2010-05-21","BOLLINGER"
"2010-06-25","SELL","2010-05-25","BOLLINGER"
"2010-06-25","BUY","2010-06-04","BOLLINGER"
"2010-06-25","BUY","2010-06-15","BOLLINGER"
"2010-06-25","BUY","2010-06-17","BOLLINGER"
"2010-06-25","BUY","2010-06-21","BOLLINGER"
"2010-06-28","SELL","2010-05-21","BOLLINGER"
"2010-06-28","SELL","2010-05-25","BOLLINGER"
"2010-06-28","BUY","2010-06-04","BOLLINGER"
"2010-06-28","BUY","2010-06-15","BOLLINGER"
"2010-06-28","BUY","2010-06-17","BOLLINGER"
"2010-06-28","BUY","2010-06-21","BOLLINGER"
"2010-06-29","SELL","2010-05-25","BOLLINGER"
"2010-06-29","BUY","2010-06-04","BOLLINGER"
"2010-06-29","BUY","2010-06-15","BOLLINGER"
"2010-06-29","BUY","2010-06-17","BOLLINGER"
"2010-06-29","BUY","2010-06-21","BOLLINGER"
"2010-06-29","SELL","2010-06-25","BOLLINGER"
"2010-06-30","SELL","2010-05-25","BOLLINGER"
"2010-06-30","BUY","2010-06-04","BOLLINGER"
"2010-06-30","BUY","2010-06-15","BOLLINGER"
"2010-06-30","BUY","2010-06-17","BOLLINGER"
"2010-06-30","BUY","2010-06-21","BOLLINGER"
"2010-06-30","SELL","2010-06-25","BOLLINGER"
"2010-07-01","BUY","2010-06-04","BOLLINGER"
"2010-07-01","BUY","2010-06-15","BOLLINGER"
"2010-07-01","BUY","2010-06-17","BOLLINGER"
"2010-07-01","BUY","2010-06-21","BOLLINGER"
"2010-07-01","SELL","2010-06-25","BOLLINGER"
"2010-07-01","SELL","2010-06-29","BOLLINGER"
"2010-07-02","BUY","2010-06-04","BOLLINGER"
"2010-07-02","BUY","2010-06-15","BOLLINGER"
"2010-07-02","BUY","2010-06-17","BOLLINGER"
"2010-07-02","BUY","2010-06-21","BOLLINGER"
"2010-07-02","SELL","2010-06-25","BOLLINGER"
"2010-07-02","SELL","2010-06-29","BOLLINGER"
"2010-07-05","BUY","2010-06-04","BOLLINGER"
"2010-07-05","BUY","2010-06-15","BOLLINGER"
"2010-07-05","BUY","2010-06-17","BOLLINGER"
"2010-07-05","BUY","2010-06-21","BOLLINGER"
"2010-07-05","SELL","2010-06-25","BOLLINGER"
"2010-07-05","SELL","2010-06-29","BOLLINGER"
"2010-07-06","BUY","2010-06-15","BOLLINGER"
"2010-07-06","BUY","2010-06-17","BOLLINGER"
"2010-07-06","BUY","2010-06-21","BOLLINGER"
"2010-07-06","SELL","2010-06-25","BOLLINGER"
"2010-07-06","SELL","2010-06-29","BOLLINGER"
"2010-07-06","SELL","2010-07-02","BOLLINGER"
"2010-07-07","BUY","2010-06-15","BOLLINGER"
"2010-07-07","BUY","2010-06-17","BOLLINGER"
"2010-07-07","BUY","2010-06-21","BOLLINGER"
"2010-07-07","SELL","2010-06-25","BOLLINGER"
"2010-07-07","SELL","2010-06-29","BOLLINGER"
"2010-07-07","SELL","2010-07-02","BOLLINGER"
"2010-07-08","BUY","2010-06-15","BOLLINGER"
"2010-07-08","BUY","2010-06-17","BOLLINGER"
"2010-07-08","BUY","2010-06-21","BOLLINGER"
"2010-07-08","SELL","2010-06-25","BOLLINGER"
"2010-07-08","SELL","2010-06-29","BOLLINGER"
"2010-07-08","SELL","2010-07-02","BOLLINGER"
"2010-07-09","BUY","2010-06-15","BOLLINGER"
"2010-07-09","BUY","2010-06-17","BOLLINGER"
"2010-07-09","BUY","2010-06-21","BOLLINGER"
"2010-07-09","SELL","2010-06-25","BOLLINGER"
"2010-07-09","SELL","2010-06-29","BOLLINGER"
"2010-07-09","SELL","2010-07-02","BOLLINGER"
"2010-07-12","BUY","2010-06-15","BOLLINGER"
"2010-07-12","BUY","2010-06-17","BOLLINGER"
"2010-07-12","BUY","2010-06-21","BOLLINGER"
