"2010-11-09","SELL","6354.5","SMA-20"
"2010-11-10","SELL","6305.75","SMA-20"
"2010-11-11","SELL","6233.5","SMA-20"
"2010-11-12","SELL","6078.25","SMA-20"
"2010-11-15","BUY","6128.5","SMA-20"
"2010-11-16","BUY","5978.75","SMA-20"
"2010-11-18","BUY","6030.75","SMA-20"
"2010-11-19","SELL","5884.25","SMA-20"
"2010-11-22","BUY","5998.25","SMA-20"
"2010-11-23","BUY","5931.25","SMA-20"
"2010-11-24","BUY","5857.25","SMA-20"
"2010-11-25","BUY","5851.25","SMA-20"
"2010-11-26","BUY","5759.25","SMA-20"
"2010-11-29","BUY","5847.75","SMA-20"
"2010-11-30","BUY","5878.5","SMA-20"
"2010-12-01","BUY","5976.25","SMA-20"
"2010-12-02","BUY","6023","SMA-20"
"2010-12-03","BUY","6014.25","SMA-20"
"2010-12-06","BUY","5982.75","SMA-20"
"2010-12-07","BUY","6016.5","SMA-20"
"2010-12-08","BUY","5917.75","SMA-20"
"2010-12-09","BUY","5784.25","SMA-20"
"2010-12-10","BUY","5873","SMA-20"
"2010-12-13","BUY","5927.25","SMA-20"
"2010-12-14","BUY","5955.25","SMA-20"
"2010-12-15","BUY","5894.5","SMA-20"
"2010-12-16","BUY","5953.5","SMA-20"
"2010-12-20","BUY","5949","SMA-20"
"2010-12-21","SELL","6008.5","SMA-20"
"2010-12-22","SELL","5997.5","SMA-20"
"2010-12-23","SELL","5998","SMA-20"
"2010-12-24","SELL","6041","SMA-20"
"2010-12-27","SELL","6004.75","SMA-20"
"2010-12-28","SELL","6005.5","SMA-20"
"2010-12-29","SELL","6117.75","SMA-20"
"2010-12-30","SELL","6130.25","SMA-20"
"2010-12-31","SELL","6165","SMA-20"
"2011-01-03","SELL","6188.25","SMA-20"
"2011-01-04","SELL","6149.25","SMA-20"
"2011-01-05","SELL","6097.5","SMA-20"
"2011-01-06","SELL","6072.75","SMA-20"
"2011-01-07","SELL","5895.25","SMA-20"
"2011-01-10","SELL","5750","SMA-20"
"2011-01-11","BUY","5798.75","SMA-20"
"2011-01-12","BUY","5876.75","SMA-20"
"2011-01-13","BUY","5758.5","SMA-20"
"2011-01-14","BUY","5653.75","SMA-20"
"2011-01-17","BUY","5662.75","SMA-20"
"2011-01-18","BUY","5729.25","SMA-20"
"2011-01-19","BUY","5701.5","SMA-20"
"2011-01-20","BUY","5707.75","SMA-20"
"2011-01-21","BUY","5703.5","SMA-20"
"2011-01-24","BUY","5739.25","SMA-20"
"2011-01-25","BUY","5682.25","SMA-20"
"2011-01-27","BUY","5619.75","SMA-20"
"2011-01-28","BUY","5538","SMA-20"
"2011-01-31","BUY","5525","SMA-20"
"2011-02-01","BUY","5421","SMA-20"
"2011-02-02","BUY","5426.75","SMA-20"
"2011-02-03","BUY","5533.25","SMA-20"
"2011-02-04","BUY","5378","SMA-20"
"2011-02-07","BUY","5399.5","SMA-20"
"2011-02-08","BUY","5309.25","SMA-20"
"2011-02-09","BUY","5276","SMA-20"
"2011-02-10","BUY","5216.75","SMA-20"
"2011-02-11","BUY","5315.75","SMA-20"
"2011-02-14","BUY","5444","SMA-20"
"2011-02-15","BUY","5479.75","SMA-20"
"2011-02-16","BUY","5493.75","SMA-20"
"2011-02-17","BUY","5553.25","SMA-20"
"2011-02-18","BUY","5463.25","SMA-20"
"2011-02-21","BUY","5516.5","SMA-20"
"2011-02-22","BUY","5465.5","SMA-20"
"2011-02-23","BUY","5441","SMA-20"
"2011-02-24","BUY","5279.75","SMA-20"
"2011-02-25","BUY","5321","SMA-20"
"2011-02-28","BUY","5342","SMA-20"
"2011-03-01","BUY","5549.75","SMA-20"
"2011-03-03","SELL","5546.5","SMA-20"
"2011-03-04","SELL","5544","SMA-20"
"2011-03-07","SELL","5488","SMA-20"
"2011-03-08","SELL","5537.75","SMA-20"
"2011-03-09","SELL","5526.25","SMA-20"
"2011-03-10","SELL","5507.25","SMA-20"
"2011-03-11","SELL","5460","SMA-20"
"2011-03-14","SELL","5554.75","SMA-20"
"2011-03-15","SELL","5447.5","SMA-20"
"2011-03-16","SELL","5534.75","SMA-20"
"2011-03-17","SELL","5473.5","SMA-20"
"2011-03-18","BUY","5377.5","SMA-20"
"2011-03-21","BUY","5391","SMA-20"
"2011-03-22","BUY","5437.75","SMA-20"
"2011-03-23","BUY","5502.25","SMA-20"
"2011-03-24","SELL","5555.5","SMA-20"
"2011-03-25","SELL","5678.75","SMA-20"
"2011-03-28","SELL","5732.5","SMA-20"
"2011-03-29","SELL","5782.25","SMA-20"
"2011-03-30","SELL","5857.75","SMA-20"
"2011-03-31","SELL","5872","SMA-20"
"2011-04-01","SELL","5867.5","SMA-20"
"2011-04-04","SELL","5944.5","SMA-20"
"2011-04-05","SELL","5928.75","SMA-20"
"2011-04-06","SELL","5904.75","SMA-20"
"2011-04-07","SELL","5897.5","SMA-20"
"2011-04-08","SELL","5859.75","SMA-20"
"2011-04-11","SELL","5793.5","SMA-20"
"2011-04-13","SELL","5948.25","SMA-20"
"2011-04-15","SELL","5830.75","SMA-20"
"2011-04-18","SELL","5732.25","SMA-20"
"2011-04-19","SELL","5751.5","SMA-20"
"2011-04-20","SELL","5873.75","SMA-20"
"2011-04-21","SELL","5909.75","SMA-20"
"2011-04-25","SELL","5872.75","SMA-20"
"2011-04-26","SELL","5867.25","SMA-20"
"2011-04-27","SELL","5832.75","SMA-20"
"2011-04-28","SELL","5808.5","SMA-20"
"2011-04-29","SELL","5743","SMA-20"
"2011-05-02","BUY","5713.5","SMA-20"
"2011-05-03","BUY","5557.5","SMA-20"
"2011-05-04","BUY","5534.75","SMA-20"
"2011-05-05","BUY","5434.5","SMA-20"
"2011-05-06","BUY","5551","SMA-20"
"2011-05-09","BUY","5550.5","SMA-20"
"2011-05-10","BUY","5539.25","SMA-20"
"2011-05-11","BUY","5550.75","SMA-20"
"2011-05-12","BUY","5470.75","SMA-20"
"2011-05-13","BUY","5576","SMA-20"
"2011-05-16","BUY","5479","SMA-20"
"2011-05-17","BUY","5450.25","SMA-20"
"2011-05-18","BUY","5426.25","SMA-20"
"2011-05-19","BUY","5432.75","SMA-20"
"2011-05-20","BUY","5477.5","SMA-20"
"2011-05-23","BUY","5379.25","SMA-20"
"2011-05-24","BUY","5387.5","SMA-20"
"2011-05-25","BUY","5346.75","SMA-20"
"2011-05-26","BUY","5390.25","SMA-20"
"2011-05-27","BUY","5470.25","SMA-20"
"2011-05-30","BUY","5462.5","SMA-20"
"2011-05-31","BUY","5554.5","SMA-20"
"2011-06-01","BUY","5594.5","SMA-20"
"2011-06-02","SELL","5559.5","SMA-20"
"2011-06-03","SELL","5533","SMA-20"
"2011-06-06","BUY","5536","SMA-20"
"2011-06-07","BUY","5561.25","SMA-20"
"2011-06-08","SELL","5525","SMA-20"
"2011-06-09","BUY","5520.5","SMA-20"
"2011-06-10","SELL","5486.25","SMA-20"
"2011-06-13","BUY","5492.75","SMA-20"
"2011-06-14","SELL","5518","SMA-20"
"2011-06-15","SELL","5450.25","SMA-20"
"2011-06-16","SELL","5396.25","SMA-20"
"2011-06-17","BUY","5364.75","SMA-20"
"2011-06-20","BUY","5258.75","SMA-20"
"2011-06-21","BUY","5273.75","SMA-20"
"2011-06-22","BUY","5285.25","SMA-20"
"2011-06-23","BUY","5319.25","SMA-20"
"2011-06-24","BUY","5482.25","SMA-20"
"2011-06-27","SELL","5553.5","SMA-20"
"2011-06-28","SELL","5568.25","SMA-20"
"2011-06-29","SELL","5639.5","SMA-20"
"2011-06-30","SELL","5651.25","SMA-20"
"2011-07-01","SELL","5629.75","SMA-20"
"2011-07-04","SELL","5664.5","SMA-20"
"2011-07-05","SELL","5654.75","SMA-20"
"2011-07-06","SELL","5635.75","SMA-20"
"2011-07-07","SELL","5751.25","SMA-20"
"2011-07-08","SELL","5657.5","SMA-20"
"2011-07-11","SELL","5618.5","SMA-20"
"2011-07-12","SELL","5525.5","SMA-20"
"2011-07-13","SELL","5607","SMA-20"
"2011-07-14","SELL","5583.25","SMA-20"
"2011-07-15","SELL","5588","SMA-20"
"2011-07-18","SELL","5566.5","SMA-20"
"2011-07-19","SELL","5623","SMA-20"
"2011-07-20","SELL","5570.5","SMA-20"
"2011-07-21","SELL","5547.5","SMA-20"
"2011-07-22","SELL","5643.25","SMA-20"
"2011-07-25","SELL","5710.25","SMA-20"
"2011-07-26","SELL","5574.75","SMA-20"
"2011-07-27","SELL","5554.25","SMA-20"
"2011-07-28","BUY","5496.25","SMA-20"
"2011-07-29","BUY","5484","SMA-20"
"2011-08-01","BUY","5528.75","SMA-20"
"2011-08-02","BUY","5462.5","SMA-20"
"2011-08-03","BUY","5422.75","SMA-20"
"2011-08-04","BUY","5336","SMA-20"
"2011-08-05","BUY","5209.5","SMA-20"
"2011-08-08","BUY","5128.75","SMA-20"
"2011-08-09","BUY","5088.25","SMA-20"
"2011-08-10","BUY","5141","SMA-20"
"2011-08-11","BUY","5119.75","SMA-20"
"2011-08-12","BUY","5081.25","SMA-20"
"2011-08-16","BUY","5040.5","SMA-20"
"2011-08-17","BUY","5071.5","SMA-20"
"2011-08-18","BUY","4925.5","SMA-20"
"2011-08-19","BUY","4842.5","SMA-20"
"2011-08-22","BUY","4925.75","SMA-20"
"2011-08-23","BUY","4956.75","SMA-20"
"2011-08-24","BUY","4879","SMA-20"
"2011-08-25","BUY","4863.75","SMA-20"
"2011-08-26","BUY","4743.25","SMA-20"
"2011-08-29","BUY","4945","SMA-20"
"2011-08-30","BUY","5009.5","SMA-20"
"2011-09-02","BUY","5042.75","SMA-20"
"2011-09-05","BUY","5008.75","SMA-20"
"2011-09-06","BUY","5059","SMA-20"
"2011-09-07","BUY","5112.5","SMA-20"
"2011-09-08","BUY","5161","SMA-20"
"2011-09-09","SELL","5034.25","SMA-20"
"2011-09-12","BUY","4947.25","SMA-20"
"2011-09-13","BUY","4940.75","SMA-20"
"2011-09-14","BUY","5029.75","SMA-20"
"2011-09-15","BUY","5095.75","SMA-20"
"2011-09-16","SELL","5081.75","SMA-20"
"2011-09-19","SELL","5041.5","SMA-20"
"2011-09-20","SELL","5166.5","SMA-20"
"2011-09-21","SELL","5136","SMA-20"
"2011-09-22","SELL","4900.75","SMA-20"
"2011-09-23","BUY","4853.25","SMA-20"
"2011-09-26","BUY","4858.75","SMA-20"
"2011-09-27","BUY","4999","SMA-20"
"2011-09-28","SELL","4936.5","SMA-20"
"2011-09-29","BUY","5035","SMA-20"
"2011-09-30","SELL","4921.5","SMA-20"
"2011-10-03","BUY","4861.25","SMA-20"
"2011-10-04","BUY","4771.25","SMA-20"
"2011-10-05","BUY","4764.75","SMA-20"
"2011-10-07","BUY","4886.25","SMA-20"
"2011-10-10","BUY","4993.75","SMA-20"
"2011-10-11","BUY","4981","SMA-20"
"2011-10-12","SELL","5112.75","SMA-20"
"2011-10-13","SELL","5063.25","SMA-20"
"2011-10-14","SELL","5133","SMA-20"
"2011-10-17","SELL","5122.25","SMA-20"
"2011-10-18","SELL","5048.25","SMA-20"
"2011-10-19","SELL","5149","SMA-20"
"2011-10-20","BUY","5106.5","SMA-20"
"2011-10-21","BUY","5062.5","SMA-20"
"2011-10-24","SELL","5122.5","SMA-20"
"2011-10-25","SELL","5247.75","SMA-20"
"2011-10-26","SELL","5283.75","SMA-20"
"2011-10-28","SELL","5382.75","SMA-20"
"2011-10-31","SELL","5347.5","SMA-20"
"2011-11-01","SELL","5275","SMA-20"
"2011-11-02","SELL","5300.25","SMA-20"
"2011-11-03","SELL","5299.25","SMA-20"
"2011-11-04","SELL","5316","SMA-20"
"2011-11-08","SELL","5306.75","SMA-20"
"2011-11-09","SELL","5227","SMA-20"
"2011-11-11","SELL","5195","SMA-20"
"2011-11-14","SELL","5143.75","SMA-20"
"2011-11-15","SELL","5053.5","SMA-20"
"2011-11-16","BUY","5076.75","SMA-20"
"2011-11-17","BUY","4918.25","SMA-20"
"2011-11-18","BUY","4920.75","SMA-20"
"2011-11-21","BUY","4787","SMA-20"
"2011-11-22","BUY","4818","SMA-20"
"2011-11-23","BUY","4713","SMA-20"
"2011-11-24","BUY","4776.25","SMA-20"
"2011-11-25","BUY","4703.5","SMA-20"
"2011-11-28","BUY","4874.25","SMA-20"
"2011-11-29","BUY","4804.25","SMA-20"
"2011-11-30","BUY","4836.25","SMA-20"
"2011-12-01","BUY","4962.75","SMA-20"
"2011-12-02","BUY","5086.75","SMA-20"
"2011-12-05","BUY","5068.25","SMA-20"
"2011-12-07","BUY","5063.75","SMA-20"
"2011-12-08","BUY","4947.5","SMA-20"
"2011-12-09","BUY","4871","SMA-20"
"2011-12-12","BUY","4756.25","SMA-20"
"2011-12-13","BUY","4830.5","SMA-20"
"2011-12-14","BUY","4758.75","SMA-20"
"2011-12-15","BUY","4759.75","SMA-20"
"2011-12-16","BUY","4617.75","SMA-20"
"2011-12-19","BUY","4606.75","SMA-20"
"2011-12-20","BUY","4555.75","SMA-20"
"2011-12-21","BUY","4716.75","SMA-20"
"2011-12-22","BUY","4745.75","SMA-20"
"2011-12-23","SELL","4718.5","SMA-20"
"2011-12-26","BUY","4718.5","SMA-20"
"2011-12-27","SELL","4772.5","SMA-20"
"2011-12-28","BUY","4717.25","SMA-20"
"2011-12-29","BUY","4671.75","SMA-20"
"2011-12-30","BUY","4616.25","SMA-20"
"2012-01-02","BUY","4641","SMA-20"
"2012-01-03","BUY","4772.25","SMA-20"
"2012-01-04","BUY","4750.5","SMA-20"
"2012-01-05","BUY","4743.25","SMA-20"
"2012-01-06","BUY","4775.25","SMA-20"
"2012-01-07","BUY","4760","SMA-20"
"2012-01-09","SELL","4748.75","SMA-20"
"2012-01-10","BUY","4867","SMA-20"
"2012-01-11","SELL","4870.25","SMA-20"
"2012-01-12","SELL","4863.75","SMA-20"
"2012-01-13","SELL","4885.5","SMA-20"
"2012-01-16","SELL","4888.75","SMA-20"
"2012-01-17","SELL","4977.5","SMA-20"
"2012-01-18","SELL","4950.75","SMA-20"
"2012-01-19","SELL","5025.25","SMA-20"
"2012-01-20","SELL","5055.5","SMA-20"
"2012-01-23","SELL","5076","SMA-20"
"2012-01-24","SELL","5132.5","SMA-20"
"2012-01-25","SELL","5178","SMA-20"
"2012-01-27","SELL","5214.25","SMA-20"
"2012-01-30","SELL","5099","SMA-20"
"2012-01-31","SELL","5225.25","SMA-20"
"2012-02-01","SELL","5264.75","SMA-20"
"2012-02-02","SELL","5274","SMA-20"
"2012-02-03","SELL","5340","SMA-20"
"2012-02-06","SELL","5360.5","SMA-20"
"2012-02-07","SELL","5361.25","SMA-20"
"2012-02-08","SELL","5389.5","SMA-20"
"2012-02-09","SELL","5438.75","SMA-20"
"2012-02-10","SELL","5377","SMA-20"
"2012-02-13","SELL","5415.25","SMA-20"
"2012-02-14","SELL","5454","SMA-20"
"2012-02-15","SELL","5554","SMA-20"
"2012-02-16","SELL","5531","SMA-20"
"2012-02-17","SELL","5594.5","SMA-20"
"2012-02-21","SELL","5652.25","SMA-20"
"2012-02-22","SELL","5562.25","SMA-20"
"2012-02-23","SELL","5529.5","SMA-20"
"2012-02-24","SELL","5485","SMA-20"
"2012-02-27","SELL","5317","SMA-20"
"2012-02-28","SELL","5442.25","SMA-20"
"2012-02-29","SELL","5433","SMA-20"
"2012-03-01","SELL","5382.5","SMA-20"
"2012-03-02","SELL","5396","SMA-20"
"2012-03-03","SELL","5396.5","SMA-20"
"2012-03-05","SELL","5321.25","SMA-20"
"2012-03-06","BUY","5227","SMA-20"
"2012-03-07","BUY","5259.25","SMA-20"
"2012-03-09","BUY","5370.5","SMA-20"
"2012-03-12","BUY","5379.75","SMA-20"
"2012-03-13","SELL","5469.5","SMA-20"
"2012-03-14","SELL","5510.25","SMA-20"
"2012-03-15","SELL","5408.5","SMA-20"
"2012-03-16","BUY","5333.5","SMA-20"
"2012-03-19","BUY","5273.25","SMA-20"
"2012-03-20","BUY","5286.5","SMA-20"
"2012-03-21","BUY","5402.75","SMA-20"
"2012-03-22","BUY","5236.25","SMA-20"
"2012-03-23","BUY","5291","SMA-20"
"2012-03-26","BUY","5238","SMA-20"
"2012-03-27","BUY","5300.75","SMA-20"
"2012-03-28","BUY","5255.25","SMA-20"
"2012-03-29","BUY","5231.5","SMA-20"
"2012-03-30","BUY","5328.75","SMA-20"
"2012-04-02","BUY","5359.5","SMA-20"
"2012-04-03","BUY","5382","SMA-20"
"2012-04-04","SELL","5340.5","SMA-20"
"2012-04-09","SELL","5245.5","SMA-20"
"2012-04-10","BUY","5257.75","SMA-20"
"2012-04-11","BUY","5259","SMA-20"
"2012-04-12","BUY","5281.75","SMA-20"
"2012-04-13","BUY","5216","SMA-20"
"2012-04-16","BUY","5259.75","SMA-20"
"2012-04-17","BUY","5322","SMA-20"
"2012-04-18","BUY","5312.25","SMA-20"
"2012-04-19","SELL","5367.75","SMA-20"
"2012-04-20","SELL","5302","SMA-20"
"2012-04-23","BUY","5198.6","SMA-20"
"2012-04-24","BUY","5224.35","SMA-20"
"2012-04-25","BUY","5198.6","SMA-20"
"2012-04-26","BUY","5189","SMA-20"
"2012-04-27","BUY","5210.8","SMA-20"
"2012-04-28","BUY","5232.2","SMA-20"
"2012-04-30","SELL","5267.85","SMA-20"
"2012-05-02","BUY","5246.95","SMA-20"
"2012-05-03","BUY","5199.8","SMA-20"
"2012-05-04","BUY","5097.95","SMA-20"
"2012-05-07","BUY","5125.95","SMA-20"
"2012-05-08","BUY","5005.6","SMA-20"
"2012-05-09","BUY","4983.95","SMA-20"
"2012-05-10","BUY","4966.8","SMA-20"
"2012-05-11","BUY","4931.35","SMA-20"
"2012-05-14","BUY","4888.25","SMA-20"
"2012-05-15","BUY","4942.25","SMA-20"
"2012-05-16","BUY","4856.9","SMA-20"
"2012-05-17","BUY","4852.3","SMA-20"
"2012-05-18","BUY","4888.95","SMA-20"
